0	81	1279643022.0
0	82	1279444772.0
0	2	1279390958.0
0	83	1279306477.0
0	1	1279016254.0
0	6	1278944074.0
0	1	1278939139.0
0	53	1278835639.0
0	84	1278784725.0
0	85	1278693650.0
0	1	1278661761.0
0	38	1278608103.0
0	7	1278579387.0
0	86	1278495619.0
0	87	1278263189.0
0	88	1278258459.0
0	32	1278149566.0
0	89	1278086538.0
0	90	1278064291.0
0	55	1277794370.0
0	6	1277727322.0
0	83	1277643737.0
0	74	1277634017.0
0	91	1277571971.0
0	92	1277563954.0
0	61	1277410387.0
0	93	1277369676.0
0	62	1277360855.0
0	77	1277230381.0
0	59	1277144547.0
0	6	1277121790.0
0	94	1277098022.0
0	80	1277065869.0
0	95	1276968746.0
0	1	1276859150.0
0	1	1276763700.0
0	74	1276618170.0
0	96	1276341417.0
0	97	1276279769.0
0	98	1276181630.0
0	99	1276170774.0
0	100	1276111313.0
0	101	1276108126.0
0	102	1276099444.0
0	103	1276082401.0
0	104	1276015143.0
0	68	1275999992.0
0	101	1275987804.0
0	105	1275935377.0
0	98	1275899653.0
0	98	1275879973.0
0	106	1275861664.0
0	98	1275835229.0
0	68	1275833464.0
0	62	1275821312.0
0	107	1275804978.0
0	108	1275749187.0
0	51	1275738504.0
0	109	1275671127.0
0	1	1275657051.0
0	77	1275644721.0
0	55	1275630694.0
0	110	1275576308.0
0	1	1275464891.0
0	74	1275409709.0
0	55	1275374302.0
0	32	1275307837.0
0	111	1275171477.0
0	1	1274971192.0
0	6	1274854616.0
0	112	1274604650.0
0	113	1274521855.0
0	114	1274467744.0
1	115	1287590630.0
1	116	1287566339.0
1	116	1287129609.0
1	116	1286818537.0
1	117	1286450089.0
1	118	1286382544.0
1	116	1286381820.0
1	119	1286359160.0
1	120	1286180676.0
1	116	1285923734.0
1	118	1285922768.0
1	119	1285837511.0
1	116	1285836737.0
1	121	1285834949.0
1	122	1285834914.0
1	123	1285834740.0
1	124	1285663608.0
1	125	1285661878.0
1	126	1285417245.0
1	127	1285351894.0
1	115	1285349894.0
1	128	1285266790.0
1	129	1285266619.0
1	116	1285232422.0
1	130	1285094122.0
1	131	1285093959.0
1	116	1285059782.0
1	132	1285059616.0
1	133	1285059585.0
1	134	1285059248.0
1	135	1285057908.0
1	136	1285057816.0
1	137	1285056673.0
1	138	1285056617.0
1	122	1285007056.0
1	118	1285007022.0
1	139	1285006950.0
1	140	1285006921.0
1	116	1284972277.0
1	141	1284897975.0
1	142	1284892326.0
1	143	1284892076.0
1	144	1284890606.0
1	145	1284888079.0
1	146	1284887836.0
1	147	1284887793.0
1	148	1284887325.0
1	149	1284855328.0
1	150	1284846297.0
1	151	1284846250.0
1	152	1284846118.0
1	153	1284845847.0
1	154	1284845761.0
1	155	1284845727.0
1	156	1284845700.0
1	157	1284845610.0
1	158	1284836236.0
1	149	1284824402.0
1	159	1284824045.0
1	160	1284823679.0
1	161	1284823652.0
1	162	1284819844.0
1	163	1284819722.0
1	159	1284819704.0
1	164	1284819477.0
1	165	1284818138.0
1	166	1284818108.0
1	167	1284818085.0
1	168	1284818053.0
1	169	1284817801.0
1	170	1284817773.0
1	171	1284817737.0
1	172	1284817694.0
1	173	1284772360.0
1	174	1284772232.0
1	175	1284772201.0
1	176	1284772125.0
1	177	1284770954.0
1	178	1284770920.0
1	179	1284770803.0
1	180	1284770653.0
1	181	1284770623.0
1	182	1284770565.0
1	183	1284770508.0
1	184	1284770478.0
1	180	1284770354.0
1	185	1284770226.0
1	186	1284740040.0
1	187	1284740011.0
1	188	1284739912.0
1	189	1284731278.0
1	190	1284730692.0
1	191	1284730587.0
1	192	1284730484.0
1	193	1284729728.0
1	194	1284727473.0
1	195	1284724104.0
1	196	1284724025.0
1	197	1284723870.0
1	198	1284723727.0
1	111	1284723676.0
1	199	1284723627.0
1	200	1284723558.0
1	201	1284723113.0
1	202	1284722528.0
1	203	1284722389.0
1	204	1284722078.0
1	205	1284712711.0
1	206	1284712455.0
1	207	1284712216.0
1	148	1284711977.0
1	148	1284711947.0
1	208	1284711805.0
1	146	1284711379.0
1	147	1284711353.0
1	209	1284705065.0
1	141	1284704910.0
1	210	1284662252.0
1	210	1284662167.0
1	211	1284661111.0
1	129	1284660865.0
1	212	1284660836.0
1	213	1284660753.0
1	214	1284659881.0
1	116	1284626984.0
1	115	1284577066.0
1	215	1284576910.0
1	216	1284576199.0
1	116	1284539391.0
1	217	1284464752.0
1	218	1284464532.0
1	119	1284386245.0
1	219	1284368803.0
1	220	1284368165.0
1	221	1284368039.0
1	222	1284367831.0
1	223	1284367747.0
1	224	1284367557.0
1	225	1284367389.0
1	226	1284366915.0
1	227	1284303436.0
1	228	1284303409.0
1	216	1284302644.0
1	229	1284298006.0
1	230	1284297957.0
1	231	1284288941.0
1	232	1284288853.0
1	233	1284288475.0
1	234	1284288427.0
1	235	1284287476.0
1	236	1284287311.0
1	237	1284218295.0
1	238	1284215624.0
1	239	1284210024.0
1	240	1284209956.0
1	241	1284209119.0
1	242	1284208788.0
1	243	1284208549.0
1	244	1284203657.0
1	245	1284201718.0
1	246	1284200301.0
1	247	1284200188.0
1	248	1284200143.0
1	249	1284200050.0
1	250	1284199843.0
1	251	1284057804.0
1	119	1284035979.0
1	116	1284021243.0
1	252	1283969525.0
1	119	1283964873.0
1	116	1283934927.0
1	253	1283932786.0
1	254	1283932658.0
1	123	1283932562.0
1	255	1283932542.0
1	138	1283932103.0
1	256	1283898796.0
1	227	1283883697.0
1	130	1283883448.0
1	257	1283883241.0
1	258	1283883158.0
1	118	1283883117.0
1	215	1283883035.0
1	119	1283861351.0
1	116	1283849488.0
1	259	1283849379.0
1	260	1283805541.0
1	261	1283801099.0
1	262	1283796773.0
1	209	1283704558.0
1	263	1283704056.0
1	141	1283703805.0
1	144	1283700109.0
1	142	1283700001.0
1	264	1283698419.0
1	265	1283698368.0
1	266	1283698318.0
1	145	1283698282.0
1	143	1283698228.0
1	267	1283697097.0
1	268	1283696713.0
1	147	1283696627.0
1	269	1283696357.0
1	270	1283696264.0
1	271	1283696220.0
1	272	1283695525.0
1	273	1283694682.0
1	274	1283693686.0
1	275	1283693586.0
1	276	1283693352.0
1	277	1283693171.0
1	278	1283693010.0
1	279	1283692239.0
1	280	1283692143.0
1	281	1283691992.0
1	282	1283691711.0
1	283	1283691596.0
1	284	1283691189.0
1	285	1283552326.0
1	286	1283552165.0
1	287	1283552112.0
1	288	1283552011.0
1	289	1283551961.0
1	290	1283551499.0
1	291	1283551407.0
1	292	1283551315.0
1	293	1283550943.0
1	294	1283550836.0
1	295	1283550730.0
1	296	1283550702.0
1	297	1283550241.0
1	298	1283550165.0
1	299	1283550114.0
1	300	1283549771.0
1	301	1283549629.0
1	297	1283549507.0
1	302	1283549220.0
1	303	1283549076.0
1	304	1283549021.0
1	305	1283548668.0
1	306	1283548104.0
1	307	1283548072.0
1	308	1283548032.0
1	309	1283547998.0
1	310	1283547075.0
1	311	1283546167.0
1	312	1283545635.0
1	313	1283544719.0
1	314	1283544679.0
1	315	1283544519.0
1	316	1283544117.0
1	317	1283543921.0
1	318	1283462414.0
1	319	1283462358.0
1	315	1283462255.0
1	320	1283461970.0
1	321	1283460722.0
1	322	1283460465.0
1	323	1283459820.0
1	324	1283459109.0
1	317	1283458596.0
1	325	1283458115.0
1	326	1283457960.0
1	327	1283457426.0
1	328	1283457315.0
1	329	1283456903.0
1	330	1283456760.0
1	331	1283450475.0
1	283	1283436053.0
1	332	1283435780.0
1	333	1283434920.0
1	334	1283434894.0
1	335	1283434813.0
1	336	1283434544.0
1	337	1283431602.0
1	282	1283430084.0
1	338	1283428382.0
1	281	1283417321.0
1	276	1283416973.0
1	278	1283416938.0
1	279	1283416871.0
1	339	1283416715.0
1	340	1283416307.0
1	341	1283416279.0
1	146	1283416079.0
1	147	1283416021.0
1	342	1283416000.0
1	268	1283415953.0
1	143	1283415023.0
1	142	1283414836.0
1	144	1283414803.0
1	266	1283414104.0
1	145	1283413959.0
1	209	1283410314.0
1	141	1283410157.0
1	343	1283365881.0
1	344	1283365814.0
1	258	1283365210.0
1	139	1283365129.0
1	118	1283365014.0
1	121	1283364983.0
1	215	1283364959.0
1	119	1283345024.0
1	116	1283333255.0
1	345	1283332853.0
1	215	1283289571.0
1	116	1283247266.0
1	123	1283194070.0
1	122	1283193833.0
1	118	1283193813.0
1	216	1283193057.0
1	259	1283192644.0
1	116	1283192396.0
1	117	1283186063.0
1	116	1283160032.0
1	346	1283159810.0
1	347	1283091493.0
1	348	1283091452.0
1	349	1283090960.0
1	350	1283090837.0
1	351	1283090664.0
1	352	1283088294.0
1	227	1283003840.0
1	131	1283003369.0
1	353	1283003337.0
1	215	1283002983.0
1	354	1283002345.0
1	355	1282997563.0
1	356	1282997215.0
1	357	1282997171.0
1	358	1282996847.0
1	359	1282996184.0
1	360	1282989428.0
1	352	1282931709.0
1	361	1282930434.0
1	362	1282924925.0
1	363	1282924628.0
1	135	1282924261.0
1	364	1282923500.0
1	365	1282923433.0
1	134	1282923419.0
1	132	1282922792.0
1	366	1282907454.0
1	367	1282907392.0
1	368	1282907207.0
1	369	1282906140.0
1	116	1282905549.0
1	259	1282905362.0
1	370	1282905152.0
1	371	1282904836.0
1	372	1282904717.0
1	373	1282904691.0
1	346	1282904534.0
1	374	1282900646.0
1	375	1282898048.0
1	137	1282897841.0
1	376	1282845170.0
1	377	1282844875.0
1	378	1282844774.0
1	379	1282844485.0
1	254	1282844402.0
1	253	1282844096.0
1	257	1282844035.0
1	140	1282843982.0
1	215	1282843856.0
1	216	1282843158.0
1	116	1282842525.0
1	116	1282812094.0
1	118	1282810252.0
1	138	1282809424.0
1	380	1282759665.0
1	381	1282759601.0
1	382	1282759581.0
1	383	1282759262.0
1	215	1282759148.0
1	121	1282759098.0
1	116	1282757780.0
1	116	1282727770.0
1	372	1282727535.0
1	373	1282727450.0
1	384	1282727263.0
1	216	1282727174.0
1	385	1282725931.0
2	68	1286800223.0
2	386	1285763394.0
2	387	1284550905.0
2	388	1282585636.0
2	389	1282219751.0
2	99	1281688967.0
2	390	1281191991.0
2	391	1281008560.0
2	392	1280575323.0
2	99	1280504858.0
2	393	1280504833.0
2	99	1280318942.0
2	394	1279453300.0
2	395	1279281742.0
2	99	1279181215.0
2	396	1278849917.0
2	397	1278763295.0
2	398	1278679393.0
2	399	1278676672.0
2	99	1278404003.0
2	400	1278233036.0
2	401	1278064022.0
2	99	1277986368.0
2	68	1277902630.0
2	101	1277897529.0
2	99	1277885731.0
2	402	1277832074.0
2	99	1277819694.0
2	99	1277718473.0
2	403	1277558684.0
2	404	1277549199.0
2	404	1276965018.0
2	403	1276958074.0
2	62	1276933056.0
2	405	1276775126.0
2	99	1276768987.0
2	99	1276699922.0
2	99	1276675632.0
2	99	1276614538.0
2	99	1276600734.0
2	99	1276530974.0
2	99	1276510301.0
2	406	1276375360.0
2	388	1276370746.0
2	407	1276359976.0
2	408	1276359884.0
2	388	1276359752.0
2	99	1276255717.0
2	393	1276244661.0
2	393	1276181315.0
2	99	1276180766.0
2	99	1276094411.0
2	99	1276076246.0
2	99	1276013038.0
2	99	1275986814.0
2	409	1275910931.0
2	99	1275905059.0
2	98	1275898716.0
2	99	1275642808.0
2	393	1275553708.0
2	99	1275466952.0
2	410	1275315514.0
2	411	1275290940.0
2	412	1275290834.0
2	413	1275246578.0
2	414	1275246512.0
2	415	1275231533.0
2	416	1275208746.0
2	417	1275044187.0
2	99	1275042361.0
2	418	1274975078.0
2	99	1274966399.0
2	419	1274960997.0
2	417	1274960535.0
2	420	1274959652.0
2	393	1274951496.0
2	99	1274947419.0
2	99	1274904392.0
2	99	1274877018.0
2	99	1274863197.0
2	393	1274786538.0
2	99	1274773380.0
2	99	1274706426.0
2	421	1274699945.0
2	409	1274699908.0
2	99	1274689276.0
2	422	1274617605.0
2	423	1274617572.0
2	423	1274617344.0
2	424	1274617167.0
2	425	1274617135.0
2	411	1274616740.0
2	426	1274603065.0
2	427	1274520355.0
2	405	1274442844.0
2	99	1274441702.0
2	419	1274354829.0
2	428	1274354688.0
2	429	1274354654.0
2	430	1274354618.0
2	431	1274352297.0
2	99	1274352157.0
2	99	1274283495.0
2	99	1274268758.0
2	99	1274257194.0
2	431	1274257066.0
2	431	1274200058.0
2	202	1274187661.0
2	393	1274186696.0
2	99	1274176759.0
2	393	1274110026.0
2	99	1274110012.0
2	405	1274098896.0
2	432	1273745935.0
2	99	1273681420.0
2	433	1273580871.0
2	419	1273577988.0
2	99	1273496306.0
2	405	1273491346.0
2	99	1273483064.0
2	416	1273329439.0
2	416	1273308522.0
2	416	1273263729.0
2	417	1273250793.0
2	99	1273250480.0
2	434	1273237032.0
2	393	1273235825.0
2	435	1273233905.0
2	436	1273233838.0
2	421	1273233708.0
2	99	1273231311.0
2	437	1273223671.0
2	99	1273220089.0
2	395	1273161220.0
2	438	1273145304.0
2	99	1273132726.0
2	99	1273075539.0
2	99	1273060083.0
2	99	1273046354.0
2	439	1273000957.0
2	393	1272972662.0
2	202	1272963313.0
2	440	1272963292.0
2	416	1272913624.0
2	405	1272887575.0
2	99	1272621478.0
2	441	1272574336.0
3	442	1283703043.0
3	8	1281901640.0
3	61	1281882021.0
3	61	1281731147.0
3	443	1281719755.0
3	443	1281474100.0
3	444	1281458612.0
3	445	1281167676.0
3	446	1268568521.0
3	447	1268178071.0
3	447	1267985637.0
3	448	1267982719.0
3	447	1267972819.0
3	447	1267923185.0
3	449	1267872253.0
3	447	1267814891.0
3	447	1267738416.0
3	450	1267686533.0
3	447	1267655762.0
3	451	1267611878.0
3	447	1267599171.0
3	452	1267523324.0
3	447	1267514439.0
3	82	1267476265.0
3	450	1267459599.0
3	453	1267459584.0
3	454	1267378306.0
3	455	1267175910.0
3	456	1267118877.0
3	457	1267092817.0
3	458	1267007333.0
3	459	1266952304.0
3	460	1266925388.0
3	452	1266863944.0
3	453	1266831705.0
3	459	1266695359.0
3	461	1266680270.0
3	447	1266667553.0
3	462	1266663990.0
3	463	1266615112.0
3	464	1266599758.0
3	447	1266519791.0
3	465	1266401259.0
4	1	1287571950.0
4	1	1287560254.0
4	6	1287484861.0
4	1	1287472473.0
4	466	1287423964.0
4	467	1287418659.0
4	77	1287416705.0
4	1	1287404682.0
4	1	1287385738.0
4	60	1287328263.0
4	468	1287326366.0
4	469	1287323222.0
4	470	1287322977.0
4	471	1287322897.0
4	472	1287322845.0
4	473	1287322671.0
4	474	1287322530.0
4	4	1287320400.0
4	475	1287251744.0
4	476	1287171322.0
4	1	1287152789.0
4	1	1287140339.0
4	477	1287089868.0
4	478	1287081715.0
4	479	1287071367.0
4	1	1287067319.0
4	6	1287057955.0
4	1	1287040244.0
4	1	1286956276.0
4	478	1286910154.0
4	480	1286893023.0
4	1	1286885671.0
4	6	1286883805.0
4	481	1286883778.0
4	1	1286869007.0
4	482	1286814979.0
4	6	1286798056.0
4	1	1286779524.0
4	483	1286727005.0
4	483	1286714745.0
4	484	1286651572.0
4	485	1286630382.0
4	486	1286625834.0
4	61	1286621376.0
4	487	1286570780.0
4	1	1286559781.0
4	1	1286541102.0
4	488	1286534761.0
4	1	1286521664.0
4	489	1286489128.0
4	59	1286485211.0
4	39	1286477372.0
4	480	1286475194.0
4	52	1286464467.0
4	1	1286436199.0
4	490	1286382253.0
4	1	1286374337.0
4	6	1286364906.0
4	1	1286352429.0
4	1	1286273656.0
4	491	1286211836.0
4	60	1286208304.0
4	1	1286175014.0
4	60	1286111060.0
4	492	1286098804.0
4	477	1286052861.0
4	3	1286032296.0
4	34	1285952708.0
4	2	1285952603.0
5	493	1287526937.0
5	494	1287405481.0
5	495	1287314109.0
5	493	1287265292.0
5	496	1286996963.0
5	497	1286978857.0
5	498	1286880805.0
5	493	1286829423.0
5	499	1286634392.0
5	500	1286628148.0
5	501	1286454351.0
5	493	1286409683.0
5	502	1286395985.0
5	62	1286392857.0
5	503	1286369493.0
5	8	1286367794.0
5	504	1286278181.0
5	505	1286231955.0
5	9	1286189853.0
6	506	1287492676.0
6	507	1285440121.0
6	508	1285342974.0
6	506	1284717312.0
6	509	1284309886.0
6	510	1284224367.0
6	46	1284136139.0
6	511	1283616274.0
6	512	1283610023.0
6	513	1283526318.0
6	514	1283094452.0
6	515	1283019421.0
6	516	1283015288.0
6	510	1283009128.0
6	517	1283003043.0
6	518	1282989279.0
6	519	1282924311.0
6	520	1282919261.0
6	512	1281806121.0
6	521	1281803159.0
6	522	1281790755.0
6	523	1281623464.0
6	506	1281008384.0
6	524	1280677175.0
6	514	1280655068.0
6	525	1280595939.0
6	511	1280420666.0
6	526	1280060452.0
6	522	1279543826.0
6	527	1279543000.0
6	528	1279540959.0
6	512	1279374965.0
6	529	1279370505.0
6	513	1279300491.0
6	530	1279286601.0
6	511	1278609250.0
6	522	1278422322.0
6	531	1278262079.0
6	522	1278171536.0
6	507	1277995298.0
6	532	1277564452.0
6	508	1277407116.0
6	522	1277036903.0
6	514	1277025756.0
6	522	1276880872.0
6	513	1276873768.0
6	533	1276247684.0
6	522	1275919912.0
7	514	1283094816.0
7	521	1281803206.0
7	513	1281797482.0
7	526	1280664662.0
7	514	1280655596.0
7	513	1279300299.0
7	530	1279286630.0
7	531	1278262139.0
7	532	1277564025.0
7	508	1277399947.0
7	522	1277036994.0
7	514	1277025754.0
7	513	1276874909.0
7	534	1275753211.0
7	507	1274549289.0
7	535	1274542292.0
7	522	1272111480.0
7	518	1272107603.0
7	512	1268584859.0
7	536	1268304356.0
7	512	1266762856.0
7	522	1266252364.0
7	514	1265911829.0
7	537	1265545212.0
7	536	1265541898.0
7	538	1265281362.0
7	536	1265022087.0
7	522	1264678721.0
8	539	1285768849.0
8	540	1285410845.0
8	541	1285267243.0
8	542	1284225668.0
8	543	1284140994.0
8	541	1284140915.0
8	544	1282843914.0
8	545	1282226568.0
8	546	1282226552.0
8	539	1282226512.0
8	539	1282118206.0
8	539	1280829254.0
8	539	1279626930.0
8	547	1279451338.0
8	548	1279368638.0
8	549	1279090748.0
8	550	1279090658.0
8	551	1278692395.0
8	552	1278690128.0
8	539	1278659442.0
8	550	1278657909.0
8	553	1278409657.0
8	554	1278386818.0
8	555	1278382643.0
8	556	1278381676.0
8	557	1278333336.0
8	558	1278333217.0
8	559	1278332421.0
8	560	1278332285.0
8	561	1278332233.0
8	562	1278332168.0
8	563	1278312595.0
8	564	1278251515.0
8	565	1278233011.0
8	566	1278229354.0
8	567	1278229301.0
8	568	1278164307.0
8	569	1278158831.0
8	570	1278158785.0
8	571	1278157199.0
8	572	1278157185.0
8	573	1278156819.0
8	574	1278155847.0
8	575	1278155802.0
8	576	1278155477.0
8	577	1278155456.0
8	578	1278155348.0
8	579	1278155333.0
8	580	1278152435.0
8	581	1278152422.0
8	582	1278152407.0
8	583	1278150879.0
8	584	1278149699.0
8	585	1278149674.0
8	586	1278149659.0
8	587	1278054456.0
8	588	1277968273.0
8	589	1277535171.0
8	590	1277535146.0
8	555	1277469280.0
8	591	1277457385.0
8	553	1277449473.0
8	539	1277293335.0
8	539	1277202296.0
8	592	1277202243.0
8	593	1276416275.0
8	539	1276347074.0
8	594	1276344769.0
8	595	1276344382.0
8	596	1275928145.0
8	597	1274725537.0
8	553	1274300838.0
8	591	1274288908.0
8	598	1274288828.0
8	599	1274168326.0
8	600	1274134356.0
8	591	1274129475.0
8	601	1274116819.0
8	602	1274116785.0
8	603	1273257479.0
8	604	1273145456.0
8	539	1272892733.0
8	605	1272703725.0
8	597	1272194039.0
9	606	1286993939.0
9	18	1286993882.0
9	607	1286993808.0
9	608	1286956348.0
9	609	1286956256.0
9	18	1286956162.0
9	610	1286916896.0
9	8	1286914236.0
9	611	1286816014.0
9	612	1286528641.0
9	78	1285330452.0
9	78	1285255989.0
9	61	1285243686.0
9	613	1285234179.0
9	614	1285234113.0
9	75	1285234097.0
9	1	1285224284.0
9	615	1285177588.0
9	616	1285177575.0
9	617	1285175782.0
9	618	1285175772.0
9	619	1285175696.0
9	620	1285175590.0
9	39	1285170299.0
9	621	1285156715.0
9	622	1285147064.0
9	623	1285135926.0
9	624	1284535962.0
9	625	1284291936.0
9	555	1284267870.0
9	626	1284181620.0
9	627	1284027555.0
9	626	1283959692.0
9	62	1283928562.0
9	62	1283403982.0
9	628	1283278104.0
9	195	1283158413.0
9	206	1281890873.0
9	629	1281890691.0
9	207	1281890525.0
9	630	1281857228.0
9	207	1281724508.0
9	629	1281724441.0
9	631	1281686482.0
9	632	1281685570.0
9	200	1281165243.0
9	111	1281165040.0
9	633	1281160541.0
9	630	1281081859.0
9	630	1280928037.0
9	634	1280919897.0
9	635	1280682632.0
9	636	1280682604.0
9	637	1280682464.0
9	195	1280682382.0
9	638	1280682357.0
9	639	1280682300.0
9	388	1280681928.0
9	62	1280680557.0
9	8	1280655729.0
9	640	1280619431.0
9	641	1280610701.0
9	641	1280376960.0
9	642	1280369618.0
9	643	1280369598.0
9	644	1280369529.0
9	645	1280313150.0
9	646	1280274558.0
9	647	1280273576.0
9	8	1280241308.0
9	28	1280223587.0
9	10	1280217054.0
9	18	1280170944.0
9	648	1280170714.0
9	649	1280170626.0
9	650	1280170577.0
9	651	1280170033.0
9	652	1280169988.0
9	16	1280148783.0
9	653	1280148715.0
9	654	1280148309.0
9	655	1280148277.0
9	607	1280141035.0
9	18	1280140937.0
9	656	1280134756.0
10	657	1267270318.0
10	658	1267029857.0
10	659	1266237509.0
10	660	1265724334.0
10	661	1265489233.0
10	386	1265283340.0
10	662	1265234925.0
10	386	1265027016.0
10	663	1264957865.0
10	664	1264857355.0
10	665	1264178470.0
10	666	1264156675.0
10	667	1263548024.0
10	668	1263237400.0
10	669	1263230785.0
10	658	1263115387.0
10	670	1262969286.0
10	671	1262714366.0
10	655	1262693195.0
10	672	1262686709.0
10	672	1262515333.0
10	658	1262508917.0
10	27	1262340459.0
10	673	1262280694.0
10	674	1262203100.0
10	27	1262091217.0
10	675	1262087742.0
10	659	1262006861.0
10	657	1260471432.0
10	676	1260391091.0
11	677	1287306603.0
11	678	1287080674.0
11	61	1284192374.0
11	485	1283962011.0
11	61	1283887240.0
11	679	1283782127.0
11	485	1283608302.0
11	680	1283606486.0
11	681	1283525790.0
11	682	1283265266.0
11	683	1283090438.0
11	684	1283010606.0
11	685	1282986131.0
11	684	1282402812.0
11	686	1282292002.0
11	687	1282129182.0
11	688	1282124717.0
11	689	1281809039.0
11	690	1281807313.0
11	80	1281728277.0
11	691	1281724445.0
11	692	1281721692.0
11	487	1281718121.0
11	678	1281700479.0
11	693	1281589038.0
11	694	1281187710.0
11	695	1279945041.0
11	696	1277018018.0
11	697	1274510201.0
11	698	1274463289.0
11	699	1274463265.0
11	700	1274354148.0
11	701	1273933889.0
11	702	1273677056.0
11	703	1273486171.0
11	704	1273410988.0
11	680	1273394733.0
11	705	1273347160.0
11	706	1273221567.0
11	707	1273147589.0
11	708	1272468804.0
11	709	1272365638.0
11	468	1272365140.0
11	6	1272280957.0
11	710	1272260291.0
11	680	1272188548.0
11	485	1272188523.0
11	485	1272106511.0
11	711	1272088214.0
11	712	1272022426.0
11	713	1272000994.0
11	59	1271941755.0
11	1	1271769592.0
11	691	1271740914.0
11	82	1271657559.0
11	485	1271602115.0
11	714	1271597971.0
11	715	1271594104.0
11	708	1271516772.0
11	716	1271424840.0
11	687	1271396215.0
11	717	1271334751.0
11	718	1271266034.0
11	719	1271263594.0
11	720	1271142715.0
11	485	1271087880.0
11	680	1271087854.0
11	721	1271048795.0
11	710	1270966563.0
11	722	1270830951.0
11	723	1269942315.0
11	724	1268818271.0
11	725	1268812284.0
11	61	1268795171.0
11	80	1268767821.0
11	726	1268761696.0
11	727	1268760976.0
11	728	1268739247.0
11	109	1268735411.0
11	729	1268730969.0
11	730	1268730558.0
11	476	1268688488.0
11	731	1268681576.0
11	52	1268680089.0
11	732	1268671839.0
11	733	1268649843.0
11	691	1268638591.0
11	734	1268596060.0
11	735	1268594748.0
11	736	1268593350.0
11	114	1268587317.0
11	737	1268583917.0
11	59	1268579180.0
11	730	1268560676.0
11	738	1268557134.0
11	739	1268554406.0
11	735	1268519897.0
11	52	1268514866.0
11	740	1268513932.0
11	741	1268512152.0
11	742	1268512139.0
11	743	1268510453.0
11	744	1268507297.0
11	745	1268488068.0
11	746	1268486335.0
11	747	1268483020.0
11	748	1268480577.0
11	749	1268474122.0
11	730	1268474037.0
11	74	1268462065.0
11	750	1268430477.0
11	751	1268425097.0
11	735	1268423932.0
11	735	1268423919.0
11	735	1268423901.0
11	730	1268409722.0
11	752	1268409704.0
11	753	1268409670.0
11	754	1268409644.0
11	755	1268409623.0
11	756	1268409581.0
11	757	1268409560.0
11	758	1268409538.0
11	759	1268408681.0
11	760	1268408663.0
11	761	1268408634.0
11	762	1268407918.0
11	763	1268404196.0
11	764	1268403955.0
11	765	1268403938.0
11	766	1268403899.0
11	767	1268403868.0
11	768	1268403845.0
11	769	1268403832.0
